编号	名称	原文	译文	初翻人员	校对	润色	备注
UI-3103	SI_GAMEPAD_VOICECHAT_PARTICIPANTS_HEADER	Participants			
UI-3104	SI_CAMPAIGNPOPULATIONTYPE1	Medium	中	cttuiv	
UI-3105	SI_CREATE_CHARACTER_GAMEPAD_FINISH_DONE	Done			
UI-3106	SI_GAMEPAD_WORLD_MAP_TOOLTIP_GUILD_OWNER	Guild			
UI-3107	SI_ITEMSTYLE16	Akatosh			
UI-3108	SI_RELEASEKEEPRESULTTYPE3	You do not have permission to do that.			
UI-3109	SI_GUILDBANKRESULT3	Item no longer exists.			
UI-3110	SI_GUILDPERMISSION23	Withdraw Gold from Guild Bank			
UI-3111	SI_UNASSIGNCAMPAIGNRESULT1	You are unable to unassign yourself from a campaign while in a campaign.			
UI-3112	SI_GAMECAMERAACTIONTYPE18	Pack Up	打包	cttuiv	
UI-3113	SI_KEYCODEGAMEPAD_LEFT_SHOULDER	Left Shoulder			
UI-3114	SI_CHARACTERSLIDERSUBCATEGORY10	Mouth			
UI-3115	SI_NOT_ENOUGH_MONEY	You don't have enough gold.			
UI-3116	SI_ABILITY_TOOLTIP_TARGET_TYPE_LABEL	Target			
UI-3117	SI_QUEUERESPONSE11	You've already queued for <<1>>.			
UI-3118	SI_COLOR_PICKER_ALPHA	Opacity			
UI-3119	SI_INTERFACE_OPTIONS_NAMEPLATES_HIGHLIGHT_PLAYER	Self (Highlight)			
UI-3120	SI_CONSOLE_ERROR_GENERIC	Oops! Something went wrong.			
UI-3121	SI_CAMPAIGN_CLAIM_KEEP_EVENT	(<<1>>) Player <<4>> has claimed <<2>> for <<3>>!			
UI-3122	SI_GAMEPAD_HELP_CUSTOMER_SERVICE_FIELD_ENTRY_MESSAGE	Please describe the issue below.			
UI-3123	SI_ITEMSTYLE4	Dunmer			
UI-3124	SI_GAMEPAD_HELP_UNSTUCK_ERROR_IN_COMBAT	You cannot use \"Get Me Unstuck\" while in combat.			
UI-3125	SI_TRACKED_QUEST_CONDITION_NO_COUNT	<<t:1>>			
UI-3126	SI_GAMEPAD_GUILD_KIOSK_BID_AMOUNT_LABEL	Bid			
UI-3127	SI_SELECT_HOME_CAMPAIGN_ON_END	Set when current campaign ends.			
UI-3128	SI_IMPERIALCITYACCESSRULESTYPE0	Majority control of Cyrodiil unlocks the gates to Imperial City.			
UI-3129	SI_KEYCODEF7	F7			
UI-3130	SI_AVA_BONUS_OFFENSIVE_ARTIFACT_HEADER	Offensive Elder Scroll Bonuses (<<1>> Offensive <<1[Elder Scrolls/Elder Scroll/Elder Scrolls]>> Held)			
UI-3131	SI_TRADING_HOUSE_BROWSE_ITEM_REMAINING_TIME	<<1>>			
UI-3132	SI_TRADING_HOUSE_BROWSE_ALL_ITEMS	All Items			
UI-3133	SI_TRADING_HOUSE_MODE_LISTINGS	Listings			
UI-3134	SI_CREATE_CHARACTER_GAMEPAD_PREVIEW_NOVICE_GEAR	Preview Novice Gear			
UI-3135	SI_INVENTORY_TOGGLE_QUICKSLOTS	View Quickslots			
UI-3136	SI_GRAPHICSPRESETS7	Custom	自定义	cttuiv	
UI-3137	SI_LARGE_GROUP_INVITE_WARNING	Some Dungeons only allow groups of <<1>> or fewer to enter. Inviting this player will convert this group to a large group and prevent access.\nAre you sure you want to extend this invitation?			
UI-3138	SI_KEYCODEF5	F5			
UI-3139	SI_KEYCODEGAMEPAD_DPAD_RIGHT_HOLD	Hold D-Pad Right			
UI-3140	SI_BINDING_NAME_TOGGLE_WALK	Toggle Walk / Run			
UI-3141	SI_BUGCATEGORY1	Combat			
UI-3142	SI_SPECIALIZEDITEMTYPE46	Tonic Ingredient			
UI-3143	SI_GLOBALERRORCODE301	Error <<1>>\nUnable to connect to server. Please try again. Should the problem persist, contact Customer Support:\n\nhelp.elderscrollsonline.com			
UI-3144	SI_CREATEACCOUNT_COUNTRY	Country			
UI-3145	SI_GAMEPAD_SMITHING_STYLE_DESCRIPTION	<<2>> (<<t:1>>)			
UI-3146	SI_KEYCODEN	N			
UI-3147	SI_SOCIALACTIONRESULT32	Character not found.			
UI-3148	SI_RIDINGTRAINTYPE3	Stamina			
UI-3149	SI_KEYCODELWINDOWS	Left Windows			
UI-3150	SI_GAMEPADITEMCATEGORY0	Alchemy	炼金术	cttuiv	
UI-3151	SI_TRADEACTIONRESULT4	You must have a target to trade with.			
UI-3152	SI_RELEASEKEEPRESULTTYPE6	You are not allowed to do that right now.			
UI-3153	SI_INTERFACE_OPTIONS_HIDE_MOUNT_STAMINA_UPGRADE_TOOLTIP	Determines if this character's mount will appear as though not upgraded in stamina to everybody, even though the stamina upgrade is still applied.			
UI-3154	SI_ENCHANT_NO_GLYPH_CREATED	Craft was not completed.			
UI-3155	SI_SERVER_STATUS_UP	Up			
UI-3156	SI_NOTIFICATIONS_LEADERBOARD_RAID_MESSAGE_FRIENDS	Your <<3[friend/friends]>> completed |cffffff<<1>>|r with a score of |cffffff<<2>>|r.			
UI-3157	SI_ACHIEVEMENT_FILTER_SHOW_ALL	All Achievements	所有成就	cttuiv	
UI-3158	SI_QUICKCASTGROUNDABILITIESCHOICE2	Automatic			
UI-3159	SI_INTERFACE_OPTIONS_COMBAT_ROLL_DODGE_WINDOW	Double Tap Speed			
UI-3160	SI_GLOBALERRORCODE331	Error <<1>>\nLogin Service has failed.			
UI-3161	SI_WEAPONTYPE11	Dagger			
UI-3162	SI_GAMEPADITEMCATEGORY12	Feet	足	cttuiv	
UI-3163	SI_NOTIFICATIONS_POINTS_RESET_SKILLS	Your skill points have been refunded; you will need to go set them again.			
UI-3164	SI_AUDIO_OPTIONS_VO_VOLUME	Dialogue Volume	对话音量	cttuiv	
UI-3165	SI_WINDOW_TITLE_ADDON_MANAGER	Add-Ons	插件	cttuiv	
UI-3166	SI_ITEMSTYLE57	Unused 20			
UI-3167	SI_SOCIAL_MENU_CONTACTS	Friends			
UI-3168	SI_SERVICES_DIALOG_HEADER_FORMAT	<<1>>			
UI-3169	SI_ITEMTYPE55	Crown Repair			
UI-3170	SI_NO_NOTIFICATIONS_MESSAGE	You Have No Pending Notifications			
UI-3171	SI_NAMINGERROR4	Too many characters.			
UI-3172	SI_ITEM_FORMAT_STR_DAMAGE	Damage			
UI-3173	SI_MAPDISPLAYFILTER5	NPC Followers	NPC随从	cttuiv	
UI-3174	SI_GAMEPAD_CONTACTS_EDIT_NOTE_INSTRUCTIONS	Add an optional note			
UI-3175	SI_JOURNAL_MENU_LEADERBOARDS	Leaderboards			
UI-3176	SI_ITEMSTYLE9	Khajiit			
UI-3177	SI_CHAMPION_RESPEC_CURRENCY_FORMAT	<<1>><<X:2>>			
UI-3178	SI_INTERFACE_OPTIONS_LOOT_TOGGLE_LOOT_HISTORY	Loot History			
UI-3179	SI_CHARACTERSLIDERCATEGORY0	Age			
UI-3180	SI_EQUIPSLOT14	Poison Back-Up	备用药剂	cttuiv	
UI-3181	SI_INTERFACE_OPTIONS_CAMERA_SENSITIVITY_FIRST_PERSON_GAMEPAD	First Person Rotation Speed			
UI-3182	SI_DYEING_COMMIT	Apply Changes			
UI-3183	SI_ORBIS_PRESENCE_PREGAME	Logging in			
UI-3184	SI_ATTRIBUTE_FORCE_RESPEC_PROMPT	<<1>>			
UI-3185	SI_REPAIR_KIT_CONSUME	Repairing this item will consume the Repair Kit.			
UI-3186	SI_FRIENDS_LIST_PANEL_TOOLTIP_ALLIANCE	Alliance			
UI-3187	SI_GAMEPAD_SKILLS_MORPH_TITLE	Morph Ability			
UI-3188	SI_INTERFACE_OPTIONS_CAMERA_THIRD_PERSON_SIEGE_WEAPONRY	Siege Weaponry			
UI-3189	SI_MARKET_FEATURED_CATEGORY	Featured			
UI-3190	SI_GAMEPAD_ABILITY_NAME_AND_UPGRADE_LEVELS	(|cffffff<<2>>/<<3>>|r) <<1>>			
UI-3191	SI_WINDOW_TITLE_GROUP_LIST	Your Group			
UI-3192	SI_QUEUEFORCAMPAIGNRESPONSETYPE13	Players not all online.			
UI-3193	SI_SOCIALACTIONRESULT59	You are not allowed to promote players.			
UI-3194	SI_SOCIALACTIONRESULT40	Not been invited.			
UI-3195	SI_SMITHING_TRAIT_DESCRIPTION	|cffffff<<2>>|r (<<t:1>>)			
UI-3196	SI_STATS_NO_TITLE	No Title			
UI-3197	SI_KEYBOARD_ACCOUNTSETUP_EXISTING_ACCOUNT	I have an existing PC/Mac Elder Scrolls Online account			
UI-3198	SI_HIT_TYPE_DISARM_TRAP	Disarming...			
UI-3199	SI_INVENTORY_BACKPACK_REMAINING_SPACES	Inventory Space: |cffffff<<1>> / <<2>>	背包空间： |cffffff<<1>> / <<2>>	cttuiv	
UI-3200	SI_INTERFACE_OPTIONS_NAMEPLATES_HIGHLIGHT_FRIENDLY_NPC_TOOLTIP	Controls the transparency of the overhead text above friendly non-player characters.			
UI-3201	SI_COLLECTIBLECATEGORYTYPE0	Invalid			
UI-3202	SI_GAMEPAD_DISCONNECTED_PS4_TEXT	The connection to the controller has been lost or has been disconnected. Please reconnect the controller for <<1>>.			
UI-3203	SI_GAMMA_DECLINE	Back	返回	cttuiv	
UI-3204	SI_MAIL_READ_REPORT_PLAYER	Report Player			
UI-3205	SI_GROUP_WINDOW_CANCEL_SEARCH	Cancel Search			
UI-3206	SI_EULA_BUTTON_AGREE	I Agree			
UI-3207	SI_CHARACTERSLIDERNAME5	Lip Fullness			
UI-3208	SI_JUSTICE_BOUNTY_CLEARED	Bounty cleared.			
UI-3209	SI_EVENT_INVITE_NAMED_QUEST	<<1>> is starting the <<2>> event which will grant you the [<<acc,t:3>>] quest. You have <<4>> to decide. Would you like to join?			
UI-3210	SI_GAMEPAD_GUILD_KIOSK_BID_BODY	Are you sure you want to update your bid for <<1>>?			
UI-3211	SI_MARKETPURCHASABLERESULT1	You do not have enough crowns to make this purchase.			
UI-3212	SI_ITEMTYPE29	Recipe			
UI-3213	SI_MARKET_PURCHASING_FAILED_TITLE	Transaction Failed			
UI-3214	SI_LEADERBOARDS_STAT_NOT_AVAILABLE	--			
UI-3215	SI_SOCIAL_OPTIONS_OFFICER2_COLOR_TOOLTIP	Adjusts the color of officer specific messages from the guild associated with guild slot 2.			
UI-3216	SI_SKILL_ABILITY_TOOLTIP_POINT	Requires 1 Skill Point			
UI-3217	SI_GAMEPAD_CAMPAIGN_BROWSER_COUNTDOWN_TIMER_HEADER	Queue Countdown			
UI-3218	SI_ABILITYUPGRADELEVEL3	Gold	黄金	cttuiv	
UI-3219	SI_GAMEPAD_CONTACTS_STATUS_ONLINE	Online			
UI-3220	SI_MAP_KEEP_INFO_MODE_SUMMARY	Summary			
UI-3221	SI_GUILD_HERALDRY_ERROR_NOT_ENOUGH_GOLD	Not enough gold in Guild Bank.			
UI-3222	SI_ACTIONRESULT2030	You are busy.	你正忙	cttuiv	
UI-3223	SI_DIALOG_BUTTON_REPORT_PLAYER	Report			
UI-3224	SI_INTERACT_OPTION_STORE_CAPTION_SMUGGLER	Store (<<1>>), Smuggler's Fee <<2>>%			
UI-3225	SI_PREGAME_OPEN_OPTIONS	Options			
UI-3226	SI_GUILDPERMISSION12	Talk in Officer Chat			
UI-3227	SI_DELETE_CHARACTER_DIALOG_GAMEPAD_TEXT	You can delete <<1>> more <<1[/character/characters]>>.\n\n|cff9633Deleting a character with items from the Crown Store or gained via redemption codes will cause those items to be lost from your account.|r\n\nIf you wish to keep these items please visit the nearest bank vendor to store the items.\n\nCollectibles such as Mounts, Pets, Costumes and Account Upgrades will not be lost.\n\nNormal items equipped on the character and in the character's inventory will be destroyed.			
UI-3228	SI_JOURNAL_PROGRESS_SUMMARY	Summary			
UI-3229	SI_ITEMSTYLE22	Ancient Orc			
UI-3230	SI_GUILDEVENTTYPE35	You have reached enough members to unlock the Guild Bank!			
UI-3231	SI_SLASH_REPORT_CHAT	/chat			
UI-3232	SI_BINDING_NAME_TOGGLE_CHARACTER	Character			
UI-3233	SI_USE_SYNERGY	Use <<1>>			
UI-3234	SI_GAMEPAD_MARKET_XBOX_STORE	Xbox Store			
UI-3235	SI_INTERFACE_OPTIONS_HEALTHBARS_ENEMY_NPC_TOOLTIP	Controls the display of the overhead healthbar above enemy non player characters.			
UI-3236	SI_STAT_GAMEPAD_CLASS_NAME	<<1>>			
UI-3237	SI_INTERFACE_OPTIONS_FADE_RATE_VERY_FAST	Very Fast			
UI-3238	SI_MARKET_PURCHASE_KEYBIND_TEXT	Purchase			
UI-3239	SI_GAMEPAD_ACTIVITY_FINDER_DUNGEON_AVERAGE_ROLE_TIME_HEADER	Average dungeon queue			
UI-3240	SI_GROUP_PREFERRED_ROLE_TANK_TOOLTIP	Absorbs damage from enemies and prevents allies from being attacked.			
UI-3241	SI_INTERFACE_OPTIONS_COMBAT_SCT_OUTGOING_PET_HEALING_ENABLED_TOOLTIP	Shows healing amounts on your pets' targets.			
UI-3242	SI_GUILDPERMISSION14	Edit Recruitment			
UI-3243	SI_TRADE_THEIR_OFFER	<<1>>'s OFFER			
UI-3244	SI_BINDING_NAME_GAMEPAD_ACTION_BUTTON_7	Ability 5			
UI-3245	SI_ABILITY_TOOLTIP_NEW_EFFECT	New Effect			
UI-3246	SI_PROMPT_TITLE_SKIP_TUTORIAL	Skip The Wailing Prison			
UI-3247	SI_MARKETPURCHASABLERESULT10	We're sorry, you cannot purchase that item at this time.			
UI-3248	SI_KEYCODECOMMAND	Command			
UI-3249	SI_QUEST_JOURNAL_QUEST_TASKS	Tasks			
UI-3250	SI_STAT_HEALTH_MAX	Health Max:			
UI-3251	SI_MARKETPURCHASABLERESULT4	You already own this item!			
UI-3252	SI_INTERFACE_OPTIONS_NAMEPLATES_GROUP_MEMBER_TOOLTIP	Displays the names of your group members as overhead text.			
UI-3253	SI_WORLD_MAP_ACTION_REMOVE_PLAYER_WAYPOINT	Remove Destination			
UI-3254	SI_INVENTORY_MODE_CURRENCY	Currency	货币	cttuiv	
UI-3255	SI_QUEUERESPONSE9	You must be the group leader to add your group to the queue.			
UI-3256	SI_GAMEPAD_VOICECHAT_KEYBIND_LEAVE_CHANNEL	Leave Channel			
UI-3257	SI_GAMEPLAY_OPTIONS_TUTORIALS	Tutorials			
UI-3258	SI_IMPERIALCITYACCESSRULESTYPE2	Unlocking the gates requires control of |cffffff<<1>>|r home keeps and at least |cffffff1|r enemy keep.			
UI-3259	SI_ITEMTYPE6	Siege			
UI-3260	SI_PLAYER_NAME_WITH_TITLE_FORMAT	<<1>> - <<2>>			
UI-3261	SI_AUDIOSPEAKERCONFIGURATIONS0	Default			
UI-3262	SI_GAMEPADITEMCATEGORY7	Clothier	服装	cttuiv	
UI-3263	SI_ITEM_ACTION_REPAIR	Repair			
UI-3264	SI_GROUPINVITERESPONSE2	<<1>> declined your group invitation.			
UI-3265	SI_HIDDEN_BY_POLYMORPH	(Hidden By Polymorph)			
UI-3266	SI_MARKET_PRODUCT_TOOLTIP_CHARACTER_SLOT_UPGRADE_DESCRIPTION	This unlocks |cffffff<<1>>|r additional character <<1[slot/slots]>> in character creation.			
UI-3267	SI_GAMEPAD_WORLD_MAP_TOOLTIP_DISTRICT_TEL_VAR_BONUS_TEXT_FORMAT	<<X:1>> <<X:2>>			
UI-3268	SI_GAMEPAD_OPTIONS_MENU	Options			
UI-3269	SI_BINDING_NAME_ACTION_BUTTON_6	Ability 4			
UI-3270	SI_COMPASS_EAST_ABBREVIATION	E			
UI-3271	SI_CHATCHANNELCATEGORIES4	Outgoing Whispers			
UI-3272	SI_AVA_BONUS_KEEP_HEADER	Keep Score Bonuses (<<1[1 Keep/$d Keeps]>> Held)			
UI-3273	SI_GAMEPAD_VENDOR_COLLECTIBLE_GROUP	Collectibles - <<1>>			
UI-3274	SI_GUILD_HERALDRY_APPLY_CHANGES	Apply Changes (Guild Bank: <<X:1>>|t24:24:EsoUI/Art/currency/currency_gold.dds|t)			
UI-3275	SI_WINDOW_TITLE_CHAT_CHANNEL_OPTIONS	Chat Tab Options			
UI-3276	SI_INTERFACE_OPTIONS_ACTION_BAR	Ability Bar			
UI-3277	SI_PLEDGE_OF_MARA_MESSAGE	|cffffff<<1>>|r wants to join with you in the Ritual of Mara.			
UI-3278	SI_CUSTOMERSERVICESUBMITFEEDBACKSUBCATEGORIES607	Hot Bar / Keybinds			
UI-3279	SI_INVENTORY_ERROR_BANK_DEPOSIT_UNIQUE	You can only deposit one of that item, and already have one in your bank.			
UI-3280	SI_CUSTOMERSERVICESUBMITFEEDBACKSUBCATEGORIES1	Graveyards / Death			
UI-3281	SI_EQUIPSLOT0	Head	头	cttuiv	
UI-3282	SI_MISSING_LURE_OR_BAIT	You don't have any bait.			
UI-3283	SI_PROVISIONER_RECIPE_NAME_COUNT_NONE	<<t:1>>			
UI-3284	SI_TOOLTIP_KEEP_UPGRADE_DESCRIPTION	<<1>>			
UI-3285	SI_QUEST_SHARED	Sharing quest with your group.			
UI-3286	SI_GAMEPAD_GUILD_HISTORY_FINAL_ITEM	No Items			
UI-3287	SI_CHARACTERSLIDERNAME19	Eye Squint			
UI-3288	SI_RENAME_CHARACTER	Rename	重命名	cttuiv	
UI-3289	SI_CHARACTER_SELECT_RANK_NAME	<<1>>			
UI-3290	SI_GAMEPAD_MARKET_BUY_PLUS_TEXT_CONSOLE	A window with the ESO Plus offer will open.\n\nAfter buying ESO Plus, you will have to relog to receive your ESO Plus benefits.			
UI-3291	SI_GAMEPAD_GUILD_HERALDRY_MESSAGE	Customize Your Guild's Heraldry With The Selected Features			
UI-3292	SI_CUSTOMERSERVICESUBMITFEEDBACKCATEGORIES8	Quests			
UI-3293	SI_ACTIONBARSETTINGCHOICE2	Automatic	自动	cttuiv	
UI-3294	SI_GAMEPADITEMCATEGORY31	Trophy			
UI-3295	SI_INTERFACE_OPTIONS_COMBAT_SCT_OUTGOING_DOT_ENABLED_TOOLTIP	Shows damage over time amounts on your targets.			
UI-3296	SI_PLAYER_TO_PLAYER_RESURRECT_GEM_LIFE_FAILED	Hold to Resurrect |cff0000(|r<<X:1>> <<X:2>> |cff0000+|r <<X:3>>|cff0000)|r			
UI-3297	SI_GUILDKIOSKRESULT9	Bidding has already closed for this time slot.			
UI-3298	SI_TRIALACCOUNTRESTRICTIONTYPE4	Guilds disabled on trial accounts.			
UI-3299	SI_GUILD_HERALDRY_DIALOG_APPLY_CHANGES_PENDING_EXIT_DESCRIPTION	You are attempting to exit before applying your changes.\n\nApplying changes to the guild's heraldry will update the design shown on the guild's tabard. The change will be reflected immediately and cannot be reversed.\n\nWould you like to apply your changes?			
UI-3300	SI_CUSTOMERSERVICESUBMITFEEDBACKSUBCATEGORIES404	Item Art			
UI-3301	SI_EQUIPTYPE10	Feet	足	cttuiv	
UI-3302	SI_ALCHEMY_NO_SOLVENTS	No solvents found.			
UI-3303	SI_ITEMFILTERTYPE12	Collectible			
UI-3304	SI_CUSTOMERSERVICESUBMITFEEDBACKSUBCATEGORIES305	NPC Placement			
UI-3305	SI_PLAYER_TO_PLAYER_TARGET_BLOCKED	<<1>> |cC5C29EIs Blocked|r			
UI-3306	SI_GROUPELECTIONFAILURE5	You cannot initiate a vote when the voting process is already in progress.			
UI-3307	SI_INVENTORY_SORT_DESCENDING_TOOLTIP	Switch to descending sort			
UI-3308	SI_ITEMFILTERTYPE16	Alchemy			
UI-3309	SI_TELVAR_HUD_MULTIPLIER_LABEL	x			
UI-3310	SI_SOCIALACTIONRESULT80	You don't have enough alliance points to buy a forward camp.			
UI-3311	SI_NOTIFICATIONS_LEADERBOARD_RAID_NOTIFICATION_HEADER_FRIENDS	<<1[Friend/Friends]>>:			
UI-3312	SI_CHATCHANNELCATEGORIES60	Other			
UI-3313	SI_MARKET_PURCHASING_TITLE	Purchasing			
UI-3314	SI_NAMINGERROR2	Duplicate Name			
UI-3315	SI_GAMEPAD_WORLD_MAP_MAKE_A_CHOICE	Make a Choice			
UI-3316	SI_TUTORIALS_RESET	Your Tutorials Have Been Reset			
UI-3317	SI_JUMPRESULT10	Jump failed. Instance is full.			
UI-3318	SI_CHATCHANNELCATEGORIES21	Zone - French			
UI-3319	SI_BUY_BANK_SPACE	Increase your Bank size to <<1>> more slots?			
UI-3320	SI_GAMEPAD_NO_STOLEN_ITEMS_LAUNDER	No stolen items to launder.			
UI-3321	SI_PROMPT_TITLE_RITUAL_OF_MARA_PROMPT	Ritual Of Mara			
UI-3322	SI_TIME_FORMAT_MINUTES	<<1>>m			
UI-3323	SI_SUBZONE_NOTIFICATION_DISCOVER	<<1>> Discovered			
UI-3324	SI_STAT_TOOLTIP_POWER	Affects how much Damage or Healing your Stamina-based abilities and weapons cause.			
UI-3325	SI_TIME_FORMAT_MMSSMS_DESC_SHORT	<<1>>m <<2>>s <<3>>ms			
UI-3326	SI_GLOBALERRORCODE316	Error <<1>>\nUnable to connect to lobby-e.			
UI-3327	SI_VIDEO_PLAYBACK_CONFIRM_CANCEL	Press any key to skip.			
UI-3328	SI_STAT_TRADESKILL_RANK	Rank:			
UI-3329	SI_FRAMERATE_METER_TOOLTIP	Frames per second. Higher values indicate a smoother experience.			
UI-3330	SI_SHADOWSCHOICE6	XB1	XB1	cttuiv	
UI-3331	SI_ABILITY_TOOLTIP_RANGE_LABEL	Range			
UI-3332	SI_GAMEPAD_VOICECHAT_UNAVAILABLE	Voice chat is unavailable. This could be due to routine server maintenance or a configuration issue. Visit |cffffff<<1>>|r for additional support.			
UI-3333	SI_GAMEPAD_COLLECTIONS_EMPTY	None			
UI-3334	SI_SPECIALIZEDITEMTYPE3	Vegetable Dish			
UI-3335	SI_GAMEPAD_MAIL_SEND_CLEAR_TEXT	Are you sure you want to clear out the contents of this mail?			
UI-3336	SI_MARKET_ACTION_PURCHASE_BUNDLE	Purchase Bundle			
UI-3337	SI_GAMEPAD_GUILD_KIOSK_BID_SELECTOR_LABEL	Bid for Gold			
UI-3338	SI_ABILITY_TOOLTIP_CHANNEL_TIME	<<1[$d second/$d seconds]>>			
UI-3339	SI_PROSPECTIVEPICKPOCKETRESULT3	Aware			
UI-3340	SI_GAMEPAD_GUILD_HISTORY_PAGE_NEXT	Next			
UI-3341	SI_CHANNEL_SWITCH_SAY	/say /s			
UI-3342	SI_STATS_ACTIVE_EFFECTS	Active Effects			
UI-3343	SI_ENCHANTMENTSEARCHCATEGORYTYPE18	Stamina Regen			
UI-3344	SI_GAMEPLAY_OPTIONS_IN_WORLD	In-World			
UI-3345	SI_INTERFACE_OPTIONS_COMBAT_SCT_INCOMING_POINT_GAINS_ENABLED	Incoming Point Gains			
UI-3346	SI_ACTIONRESULT3110	All nearby doors are currently under attack by rams.			
UI-3347	SI_CRAFTING_UNIVERSAL_STYLE_DESCRIPTION	|cffffff<<1>>|r (|cEECA2ACrown Mimic Stone|r)			
UI-3348	SI_SKILLS_UPGRADE_ABILITY	Upgrade Ability			
UI-3349	SI_COLLECTIBLE_TOOLTIP_PURCHASABLE	Purchased in Crown Store			
UI-3350	SI_TOOLTIP_IMPERIAL_CITY_ACCESS_ROW_MAJORITY	<<1>>: <<2>><<X:3>>			
UI-3351	SI_MAIN_MENU_KEYBIND	<<1>> (<<2>>)			
UI-3352	SI_FAST_TRAVEL_DIALOG_CANT_AFFORD	You can't afford to travel to <<1>>.			
UI-3353	SI_KEYCODEX	X			
UI-3354	SI_PROVISIONER_NO_COOKING_RECIPES	You have not learned any cooking recipes.			
UI-3355	SI_GLOBALERRORCODE320	Error <<1>>\nFailed transfer.			
UI-3356	SI_SHADOWSCHOICE0	Off	关闭	cttuiv	
UI-3357	SI_MAIN_MENU_CHAMPION	Champion	冠军	cttuiv	
UI-3358	SI_GAMEPAD_QUEST_JOURNAL_QUEST_OR_DESCRIPTION	Complete One			
UI-3359	SI_CHARACTERCREATEERROR20	Unable to create character:\nInvalid age.			
UI-3360	SI_GAMEPAD_WORLD_MAP_TOOLTIP_SCROLL_OFFENSIVE	Offensive			
UI-3361	SI_GAMEPADTEMPLATE6	Weapon Swap Right Stick			
UI-3362	SI_CHARACTERSLIDERNAME12	Eyebrow Angle			
UI-3363	SI_WEAPONTYPE3	Sword			
UI-3364	SI_ACTIVITYQUEUERESULT12	You or a member of your group queued too recently.			
UI-3365	SI_TRADEACTIONRESULT1	<<1>> is ignoring you.			
UI-3366	SI_GAMECAMERAACTIONTYPE11	Repair	修理	cttuiv	
UI-3367	SI_GUILD_INTRODUCTION	Guilds are a great way to team up with other travelers you come across while exploring the world of Tamriel! These large, permanent groups allow players to band together, work towards common goals, and unlock special perks like Guild Stores.			
UI-3368	SI_GLOBALERRORCODE325	Error <<1>>\nInsufficient permissions for world.			
UI-3369	SI_SOCIALACTIONRESULT41	Not online.			
UI-3370	SI_CHAT_MONSTER_MESSAGE_SAY	<<C:1>> says: <<2>>			
UI-3371	SI_MAIL_PARAM_NOT_FOUND	(Data not available)			
UI-3372	SI_AVA_ARTIFACT_INTERACTION_FAIL_ALREADY_HELD	 Your alliance already holds this Elder Scroll.			
UI-3373	SI_MAIL_READ_DELETE	Delete			
UI-3374	SI_ITEM_ACTION_ADD_TO_CRAFT	Add			
UI-3375	SI_INTERFACE_OPTIONS_ULTIMATE_NUMBER	Ultimate Number			
UI-3376	SI_INTERFACE_OPTIONS_TARGET_GLOWS_INTENSITY	Glow Intensity			
UI-3377	SI_KEYBOARD_CREATEACCOUNT_DIALOG_HEADER	Creating Account			
UI-3378	SI_UNIT_FRAME_BARVALUE	<<1>> / <<2>>			
UI-3379	SI_CUSTOMERSERVICESUBMITFEEDBACKSUBCATEGORIES405	Loot			
UI-3380	SI_GAMEPAD_GUILD_BANK_NO_WITHDRAW_PERMISSIONS	No permission. (Your Guild Rank does not permit withdrawals from the Guild Bank.)			
UI-3381	SI_SCRIPT_ACCESS_VIOLATION	An Add-On attempted to illegally call [<<1>>].			
UI-3382	SI_INVENTORY_HEADER	<<1>>			
UI-3383	SI_FORWARD_CAMP_FAILURE_PVP_RESPAWN_TIMER	You must wait for the respawn timer to expire before resurrecting at a forward camp.			
UI-3384	SI_JUMPRESULT2	You lack the correct permissions to transfer there.			
UI-3385	SI_TOOLTIP_IMPERIAL_CITY_ALLIANCE_OWNER	<<1>>: <<2>>			
UI-3386	SI_BANK_WITHDRAW_GOLD	Withdraw			
UI-3387	SI_LFG_LOCK_REASON_NOT_IN_AVA	You must be in an AVA location to queue for Alliance War.			
UI-3388	SI_KEYCODE2	2			
UI-3389	SI_GAMEPAD_LEADERBOARDS_CLOSES_IN_TIMER_LABEL	Closes In:			
UI-3390	SI_VULNERABILITYSTATUS1	Vulnerable			
UI-3391	SI_CONSOLESERVERCHOICE0	North America			
UI-3392	SI_CUSTOMERSERVICESUBMITFEEDBACKSUBCATEGORIES3	Ranking / Progressions			
UI-3393	SI_INTERACT_FAILED_CLUMSY_DEBUFF	You must wait a few seconds to attempt to pick another lock.			
UI-3394	SI_COLLECTIONS_BOOK_SEARCH_FILTER_BY	Filter By			
UI-3395	SI_ACTIONRESULT3120	All nearby doors are already destroyed.			
UI-3396	SI_PROMPT_TITLE_ADD_ITEMS_TO_CRAFT_BAG	Stow Items			
UI-3397	SI_EMOTECATEGORY11	Prop			
UI-3398	SI_INTERFACE_OPTIONS_HIDE_MOUNT_SPEED_UPGRADE	Hide Mount Speed Upgrade			
UI-3399	SI_CUSTOMERSERVICESUBMITFEEDBACKSUBCATEGORIES503	Framerate			
UI-3400	SI_BUGCATEGORY7	TextLocalization			
UI-3401	SI_GAMEPAD_MAIL_SEND_ATTACH_ITEM	Add			
UI-3402	SI_PROMPT_TITLE_ERROR	Error			
UI-3403	SI_ABILITY_TOOLTIP_MARKUP_DERIVED_VALUE_NO_COLOR	<<1>>			
UI-3404	SI_CHARACTERCREATEERROR1	Unable to create character:\nUnknown error.			
